seg_id,surah,ayah,tafsir_id,query_index,query_text,prompt_tokens,completion_tokens,total_tokens
2132,Al-Isrā',103,Al-Isrā':103,2,Mengapa Fir'aun ingin mengusir Nabi Musa dan pengikutnya dari Mesir?,534,137,671
2132,Al-Isrā',103,Al-Isrā':103,3,Apa yang terjadi pada Fir'aun dan pengikutnya ketika menyeberangi Laut Merah?,534,137,671
2132,Al-Isrā',103,Al-Isrā':103,4,Bagaimana sikap Fir'aun terhadap Nabi Musa setelah mendengar jawabannya?,534,137,671
2132,Al-Isrā',103,Al-Isrā':103,5,Kapan Fir'aun dan pengikutnya ditenggelamkan?,534,137,671
2132,Al-Isrā',103,Al-Isrā':103,6,Dari mana perjalanan Fir'aun dan pengikutnya menuju Sinai?,534,137,671
2132,Al-Isrā',103,Al-Isrā':103,7,Apa akibat dari sikap durhaka Fir'aun?,534,137,671
2133,Al-Isrā',104,Al-Isrā':104,1,Apa yang diperintahkan Allah kepada Bani Israil setelah penenggelaman?,542,133,675
2133,Al-Isrā',104,Al-Isrā':104,2,Di mana Bani Israil diperintahkan untuk tinggal?,542,133,675
2133,Al-Isrā',104,Al-Isrā':104,3,Kapan Bani Israil akan dikumpulkan kembali?,542,133,675
2133,Al-Isrā',104,Al-Isrā':104,4,Bagaimana keadaan Bani Israil saat dikumpulkan di hari kiamat?,542,133,675
2133,Al-Isrā',104,Al-Isrā':104,5,Apa yang akan Allah lakukan terhadap amal perbuatan Bani Israil?,542,133,675
2133,Al-Isrā',104,Al-Isrā':104,6,Mengapa Bani Israil dikumpulkan bercampur dengan musuh-musuhnya?,542,133,675
2133,Al-Isrā',104,Al-Isrā':104,7,Siapa yang akan mendapatkan pembalasan sesuai perbuatannya?,542,133,675
2134,Al-Isrā',105,Al-Isrā':105,1,Apa tujuan diturunkannya Al-Qur'an menurut tafsir tersebut?,590,130,720
2134,Al-Isrā',105,Al-Isrā':105,2,Mengapa Nabi Muhammad diutus sebagai pembawa berita gembira dan peringatan?,590,130,720
2134,Al-Isrā',105,Al-Isrā':105,3,Bagaimana Al-Qur'an membawa kebenaran dalam kandungannya?,590,130,720
2134,Al-Isrā',105,Al-Isrā':105,4,Siapa yang termasuk orang-orang yang taat dan durhaka dalam konteks ini?,590,130,720
2134,Al-Isrā',105,Al-Isrā':105,5,Apa hubungan kisah Nabi Musa dengan penjelasan tentang Al-Qur'an?,590,130,720
2134,Al-Isrā',105,Al-Isrā':105,6,Mengapa penting memahami bahwa Al-Qur'an datang dari Allah?,590,130,720
2135,Al-Isrā',106,Al-Isrā':106,1,Mengapa Al-Qur'an diturunkan secara berangsur-angsur?,540,94,634
2135,Al-Isrā',106,Al-Isrā':106,2,Berapa lama masa turunnya Al-Qur'an?,540,94,634
2135,Al-Isrā',106,Al-Isrā':106,3,Bagaimana cara Nabi Muhammad membacakan Al-Qur'an kepada manusia?,540,94,634
2135,Al-Isrā',106,Al-Isrā':106,4,Apa manfaat turunnya Al-Qur'an secara bertahap?,540,94,634
2135,Al-Isrā',106,Al-Isrā':106,5,Kapan Al-Qur'an mulai diturunkan?,540,94,634
2136,Al-Isrā',107,Al-Isrā':107,1,Apa yang dimaksud dengan sifat dan ciri-ciri Al-Qur'an dalam tafsir ini?,653,154,807
2136,Al-Isrā',107,Al-Isrā':107,2,Mengapa Nabi Muhammad disuruh mengatakan 'beriman atau tidak usah beriman' kepada orang kafir?,653,154,807
2136,Al-Isrā',107,Al-Isrā':107,3,Bagaimana sikap ulama Ahli Kitab yang beriman ketika mendengar Al-Qur'an dibacakan?,653,154,807
2136,Al-Isrā',107,Al-Isrā':107,4,Siapa yang diuntungkan dan dirugikan dari keimanan atau keingkaran terhadap Al-Qur'an?,653,154,807
2136,Al-Isrā',107,Al-Isrā':107,5,Mengapa keimanan manusia tidak memberikan manfaat atau mudarat bagi Allah?,653,154,807
2136,Al-Isrā',107,Al-Isrā':107,6,Kapan ulama Ahli Kitab diberi pengetahuan tentang wahyu Allah sebelum turunnya Al-Qur'an?,653,154,807
2137,Al-Isrā',108,Al-Isrā':108,1,Apa yang diucapkan para malaikat saat bersujud?,504,107,611
2137,Al-Isrā',108,Al-Isrā':108,2,Mengapa mereka menyebut Tuhan Mahasuci?,504,107,611
2137,Al-Isrā',108,Al-Isrā':108,3,Janji apa yang dipenuhi Tuhan menurut tafsir ini?,504,107,611
2137,Al-Isrā',108,Al-Isrā':108,4,Bagaimana janji itu terwujud dalam sejarah Islam?,504,107,611
2137,Al-Isrā',108,Al-Isrā':108,5,Siapa yang diutus sebagai bukti pemenuhan janji tersebut?,504,107,611
2137,Al-Isrā',108,Al-Isrā':108,6,Apa hubungan antara wahyu dan Rasul dalam konteks ini?,504,107,611
2138,Al-Isrā',109,Al-Isrā':109,1,Apa yang dilakukan orang-orang saat mendengar ayat Al-Qur'an?,481,96,577
2138,Al-Isrā',109,Al-Isrā':109,2,Mengapa mereka menangis dan menyungkurkan wajah?,481,96,577
2138,Al-Isrā',109,Al-Isrā':109,3,Bagaimana cara agar bisa khusyuk seperti mereka?,481,96,577
2138,Al-Isrā',109,Al-Isrā':109,4,Apa dampak dari mendengarkan ayat Al-Qur'an dengan sungguh-sungguh?,481,96,577
2138,Al-Isrā',109,Al-Isrā':109,5,Kapan biasanya seseorang bisa merasakan tangisan karena takut kepada Allah?,481,96,577
2139,Al-Isrā',110,Al-Isrā':110,1,Apa maksud dari menyeru Allah atau ar-Rahman?,653,136,789
2139,Al-Isrā',110,Al-Isrā':110,2,Mengapa Nabi Muhammad diperintahkan untuk tidak mengeraskan suara dalam salat?,653,136,789
2139,Al-Isrā',110,Al-Isrā':110,3,Bagaimana cara menyeru nama-nama Allah yang terbaik?,653,136,789
2139,Al-Isrā',110,Al-Isrā':110,4,Siapa yang dimaksud dengan orang-orang musyrik Mekah dalam tafsir ini?,653,136,789
2139,Al-Isrā',110,Al-Isrā':110,5,Mengapa berbilangnya nama Allah tidak berarti berbilangnya Zat Tuhan?,653,136,789
2139,Al-Isrā',110,Al-Isrā':110,6,Bagaimana seharusnya suara dalam salat menurut tafsir ini?,653,136,789
2139,Al-Isrā',110,Al-Isrā':110,7,Apa yang dimaksud dengan Asma'ul Husna?,653,136,789
2140,Al-Isrā',111,Al-Isrā':111,1,Apa yang dimaksud dengan 'segala puji bagi Allah yang tidak mempunyai anak'?,571,128,699
2140,Al-Isrā',111,Al-Isrā':111,2,Mengapa orang Yahudi dan Nasrani dianggap salah dalam keyakinan mereka tentang anak Allah?,571,128,699
2140,Al-Isrā',111,Al-Isrā':111,3,Bagaimana kaum musyrik menyekutukan Allah dalam kerajaan-Nya?,571,128,699
2140,Al-Isrā',111,Al-Isrā':111,4,Mengapa Allah tidak memerlukan penolong dari kehinaan?,571,128,699
2140,Al-Isrā',111,Al-Isrā':111,5,Siapa yang dimaksud dengan 'siapa pun yang menghina-Nya' dalam tafsir ini?,571,128,699
2140,Al-Isrā',111,Al-Isrā':111,6,Bagaimana cara mengagungkan Allah seagung-agungnya?,571,128,699
2141,Al-Kahf,1,Al-Kahf:1,1,Apa perintah yang diberikan kepada Rasulullah di akhir Surah al-Isra'?,582,127,709
2141,Al-Kahf,1,Al-Kahf:1,2,Mengapa Allah layak menerima pujian menurut tafsir ini?,582,127,709
2141,Al-Kahf,1,Al-Kahf:1,3,Bagaimana sifat Al-Qur'an yang diturunkan kepada Nabi Muhammad?,582,127,709
2141,Al-Kahf,1,Al-Kahf:1,4,Apa yang dimaksud dengan tidak ada kebengkokan dalam Al-Qur'an?,582,127,709
2141,Al-Kahf,1,Al-Kahf:1,5,Bagaimana hubungan antara ayat-ayat dalam Al-Qur'an menurut tafsir ini?,582,127,709
2141,Al-Kahf,1,Al-Kahf:1,6,Siapa yang dimaksud dengan hamba Allah dalam konteks penurunan Al-Kitab?,582,127,709
2142,Al-Kahf,2,Al-Kahf:2,1,Apa tujuan utama Al-Qur'an diturunkan?,544,123,667
2142,Al-Kahf,2,Al-Kahf:2,2,Mengapa Al-Qur'an disebut sebagai bimbingan yang lurus dan sempurna?,544,123,667
2142,Al-Kahf,2,Al-Kahf:2,3,Siapa yang akan mendapat peringatan siksa pedih menurut tafsir ini?,544,123,667
2142,Al-Kahf,2,Al-Kahf:2,4,Bagaimana balasan bagi orang mukmin yang berbuat kebajikan?,544,123,667
2142,Al-Kahf,2,Al-Kahf:2,5,Kapan siksa itu akan menimpa orang yang tidak percaya?,544,123,667
2142,Al-Kahf,2,Al-Kahf:2,6,Apa yang dimaksud dengan 'tidak berlebihan dan tidak kurang' dalam hukum Al-Qur'an?,544,123,667
2143,Al-Kahf,3,Al-Kahf:3,1,Apa yang dimaksud dengan 'mereka' dalam tafsir ini?,446,72,518
2143,Al-Kahf,3,Al-Kahf:3,2,Mengapa mereka bisa kekal di surga?,446,72,518
2143,Al-Kahf,3,Al-Kahf:3,3,Bagaimana gambaran kehidupan di surga menurut tafsir ini?,446,72,518
2143,Al-Kahf,3,Al-Kahf:3,4,Kapan mereka mulai tinggal di surga untuk selama-lamanya?,446,72,518
2144,Al-Kahf,4,Al-Kahf:4,1,Apa maksud peringatan dalam ayat ini?,471,85,556
2144,Al-Kahf,4,Al-Kahf:4,2,Mengapa Al-Qur'an menolak keyakinan bahwa Allah punya anak?,471,85,556
2144,Al-Kahf,4,Al-Kahf:4,3,Siapa yang dimaksud dengan orang Yahudi dan Nasrani dalam konteks ini?,471,85,556
2144,Al-Kahf,4,Al-Kahf:4,4,Bagaimana Al-Qur'an menjelaskan tentang ketuhanan yang berbeda dari keyakinan lain?,471,85,556
2145,Al-Kahf,5,Al-Kahf:5,1,Apa yang dimaksud dengan 'mereka' dalam tafsir ini?,542,96,638
2145,Al-Kahf,5,Al-Kahf:5,2,Mengapa pernyataan bahwa Allah punya anak disebut kebohongan?,542,96,638
2145,Al-Kahf,5,Al-Kahf:5,3,Bagaimana sikap nenek moyang terhadap keyakinan yang salah ini?,542,96,638
2145,Al-Kahf,5,Al-Kahf:5,4,Apa konsekuensi dari mengucapkan kata-kata jelek seperti itu?,542,96,638
2145,Al-Kahf,5,Al-Kahf:5,5,Mengapa tidak ada dasar yang membenarkan ucapan mereka?,542,96,638
2146,Al-Kahf,6,Al-Kahf:6,1,Apa yang menyebabkan Nabi Muhammad sangat bersedih hati menurut tafsir ini?,558,153,711
2146,Al-Kahf,6,Al-Kahf:6,2,Mengapa Nabi Muhammad tidak perlu merasa kecewa atas penolakan kaum musyrikin?,558,153,711
2146,Al-Kahf,6,Al-Kahf:6,3,Bagaimana seharusnya sikap Nabi Muhammad terhadap kaum yang tidak beriman?,558,153,711
2146,Al-Kahf,6,Al-Kahf:6,4,Apa tugas utama Nabi Muhammad dalam menyampaikan wahyu kepada kaumnya?,558,153,711
2146,Al-Kahf,6,Al-Kahf:6,5,Siapa yang dimaksud dengan kaum musyrikin dalam tafsir ini?,558,153,711
2146,Al-Kahf,6,Al-Kahf:6,6,Mengapa Allah melarang Nabi Muhammad membunuh dirinya sendiri?,558,153,711
2146,Al-Kahf,6,Al-Kahf:6,7,Apa akibat dari ucapan dan perbuatan kaum musyrikin terhadap Nabi Muhammad?,558,153,711
2147,Al-Kahf,7,Al-Kahf:7,1,Apa saja yang dijadikan perhiasan di bumi menurut tafsir ini?,541,124,665
2147,Al-Kahf,7,Al-Kahf:7,2,Mengapa Allah menciptakan keindahan di bumi?,541,124,665
2147,Al-Kahf,7,Al-Kahf:7,3,Bagaimana manusia diuji melalui keindahan bumi?,541,124,665
2147,Al-Kahf,7,Al-Kahf:7,4,Siapa yang dimaksud dengan 'yang terbaik perbuatannya'?,541,124,665
2147,Al-Kahf,7,Al-Kahf:7,5,Apa maksud 'durhaka kepada Tuhannya' dalam konteks ini?,541,124,665
2147,Al-Kahf,7,Al-Kahf:7,6,Bagaimana cara menyikapi keindahan bumi dengan benar?,541,124,665
2148,Al-Kahf,8,Al-Kahf:8,1,Apa yang akan terjadi pada bumi di hari kiamat menurut tafsir ini?,550,113,663
2148,Al-Kahf,8,Al-Kahf:8,2,Mengapa Allah menciptakan bumi dengan segala keindahannya?,550,113,663
2148,Al-Kahf,8,Al-Kahf:8,3,Bagaimana Allah menguji manusia melalui bumi dan isinya?,550,113,663
2148,Al-Kahf,8,Al-Kahf:8,4,Siapa yang akan mendapat pembalasan di hari kiamat?,550,113,663
2148,Al-Kahf,8,Al-Kahf:8,5,Kapan pembalasan atas perbuatan manusia akan diberikan?,550,113,663
2148,Al-Kahf,8,Al-Kahf:8,6,Apa maksud dari 'tanah yang tandus lagi kering' dalam tafsir ini?,550,113,663
2149,Al-Kahf,9,Al-Kahf:9,1,Siapa Ashabul-Kahfi dan apa yang membuat mereka menakjubkan?,598,136,734
2149,Al-Kahf,9,Al-Kahf:9,2,Apa yang dimaksud dengan ar-raqim dalam kisah Ashabul-Kahfi?,598,136,734
2149,Al-Kahf,9,Al-Kahf:9,3,Mengapa Ashabul-Kahfi bukan satu-satunya tanda kebesaran Allah yang menakjubkan?,598,136,734
2149,Al-Kahf,9,Al-Kahf:9,4,Apa contoh lain tanda kebesaran Allah yang disebutkan dalam teks ini?,598,136,734
2149,Al-Kahf,9,Al-Kahf:9,5,Bagaimana penciptaan langit dan bumi menunjukkan kekuasaan Allah?,598,136,734
2149,Al-Kahf,9,Al-Kahf:9,6,Mengapa kita perlu memperhatikan tanda-tanda kebesaran Allah di alam semesta?,598,136,734
2150,Al-Kahf,10,Al-Kahf:10,1,Siapa yang berlindung ke dalam gua dan mengapa mereka melakukannya?,550,106,656
2150,Al-Kahf,10,Al-Kahf:10,2,Apa yang mereka minta dalam doa kepada Tuhan?,550,106,656
2150,Al-Kahf,10,Al-Kahf:10,3,Mengapa mereka meminta perlindungan dari fitnah?,550,106,656
2150,Al-Kahf,10,Al-Kahf:10,4,Bagaimana doa mereka mencakup urusan dunia dan akhirat?,550,106,656
2150,Al-Kahf,10,Al-Kahf:10,5,Apa yang dimaksud dengan petunjuk yang lurus dalam konteks ini?,550,106,656
2150,Al-Kahf,10,Al-Kahf:10,6,Apa tujuan mereka meninggalkan negerinya?,550,106,656
2151,Al-Kahf,11,Al-Kahf:11,1,Apa yang dimaksud dengan 'Kami tutup telinga mereka' dalam konteks ini?,491,115,606
2151,Al-Kahf,11,Al-Kahf:11,2,Mengapa mereka tertidur lelap di dalam gua selama beberapa tahun?,491,115,606
2151,Al-Kahf,11,Al-Kahf:11,3,Berapa lama mereka tertidur di dalam gua menurut tafsir ini?,491,115,606
2151,Al-Kahf,11,Al-Kahf:11,4,Bagaimana kondisi mereka selama tertidur di gua?,491,115,606
2151,Al-Kahf,11,Al-Kahf:11,5,Siapa yang dimaksud dengan 'Kami' dalam tafsir ini?,491,115,606
2151,Al-Kahf,11,Al-Kahf:11,6,Apa tujuan dari tidur panjang mereka di gua?,491,115,606
2152,Al-Kahf,12,Al-Kahf:12,1,Mengapa Allah membangunkan mereka dari tidur?,543,101,644
2152,Al-Kahf,12,Al-Kahf:12,2,Apa yang ingin diketahui Allah dari kedua golongan itu?,543,101,644
2152,Al-Kahf,12,Al-Kahf:12,3,Bagaimana cara mereka menghitung lamanya tinggal di gua?,543,101,644
2152,Al-Kahf,12,Al-Kahf:12,4,Siapa yang akhirnya mengetahui berapa lama mereka tinggal di gua?,543,101,644
2152,Al-Kahf,12,Al-Kahf:12,5,Kapan mereka disuruh menyerahkan urusan penghitungan kepada Allah?,543,101,644
2152,Al-Kahf,12,Al-Kahf:12,6,Apa yang terjadi setelah mereka bangun dari tidur?,543,101,644
2153,Al-Kahf,13,Al-Kahf:13,1,Siapa pemuda-pemuda yang disebutkan dalam kisah ini?,547,102,649
2153,Al-Kahf,13,Al-Kahf:13,2,Mengapa kisah ini diceritakan dengan rinci dan jelas?,547,102,649
2153,Al-Kahf,13,Al-Kahf:13,3,Apa yang terjadi pada pemuda-pemuda beriman itu?,547,102,649
2153,Al-Kahf,13,Al-Kahf:13,4,Bagaimana Allah menguatkan iman mereka?,547,102,649
2153,Al-Kahf,13,Al-Kahf:13,5,Apa pelajaran yang bisa diambil dari kisah ini?,547,102,649
2153,Al-Kahf,13,Al-Kahf:13,6,Mengapa kisah ini penting untuk Nabi Muhammad dan umatnya?,547,102,649
2154,Al-Kahf,14,Al-Kahf:14,1,Apa yang dilakukan Allah terhadap hati para hamba-Nya saat mereka menghadapi tekanan?,568,137,705
2154,Al-Kahf,14,Al-Kahf:14,2,Mengapa para hamba tersebut menolak untuk menyekutukan Allah?,568,137,705
2154,Al-Kahf,14,Al-Kahf:14,3,Bagaimana cara mereka menyatakan keyakinan mereka kepada Allah?,568,137,705
2154,Al-Kahf,14,Al-Kahf:14,4,Siapa yang mereka hadapi sehingga mereka perlu meneguhkan hati?,568,137,705
2154,Al-Kahf,14,Al-Kahf:14,5,Kapan biasanya seseorang perlu meneguhkan hati dalam beragama?,568,137,705
2154,Al-Kahf,14,Al-Kahf:14,6,Apa konsekuensi jika seseorang menyembah selain Allah menurut pernyataan mereka?,568,137,705
2154,Al-Kahf,14,Al-Kahf:14,7,Mengapa mereka menyebut Allah sebagai Tuhan Pencipta dan Pemelihara langit dan bumi?,568,137,705
2155,Al-Kahf,15,Al-Kahf:15,1,Apa yang dilakukan kaum tersebut terhadap Allah?,562,94,656
2155,Al-Kahf,15,Al-Kahf:15,2,Mengapa mereka menyekutukan Allah tanpa bukti?,562,94,656
2155,Al-Kahf,15,Al-Kahf:15,3,Bagaimana cara menunjukkan bukti kekuasaan Allah?,562,94,656
2155,Al-Kahf,15,Al-Kahf:15,4,Siapa yang disebut zalim dalam teks ini?,562,94,656
2155,Al-Kahf,15,Al-Kahf:15,5,Mengapa mengada-adakan kebohongan terhadap Allah itu zalim?,562,94,656
2155,Al-Kahf,15,Al-Kahf:15,6,Apa konsekuensi dari perbuatan zalim tersebut?,562,94,656
2156,Al-Kahf,16,Al-Kahf:16,1,Apa yang dilakukan para pemuda ketika menghadapi penindasan dari penguasa negeri?,627,123,750
2156,Al-Kahf,16,Al-Kahf:16,2,Mengapa mereka memilih untuk pergi ke gua sebagai tempat berlindung?,627,123,750
2156,Al-Kahf,16,Al-Kahf:16,3,Bagaimana Allah memberikan perlindungan kepada mereka yang mempertahankan keyakinannya?,627,123,750
2156,Al-Kahf,16,Al-Kahf:16,4,Siapa yang mengusulkan untuk meninggalkan negeri ke tempat yang jauh?,627,123,750
2156,Al-Kahf,16,Al-Kahf:16,5,Apa tujuan para pemuda meninggalkan kaumnya yang durhaka?,627,123,750
2156,Al-Kahf,16,Al-Kahf:16,6,Bagaimana cara mereka memelihara keyakinan di tengah tekanan?,627,123,750
2157,Al-Kahf,17,Al-Kahf:17,1,Apa yang terjadi pada cahaya matahari saat terbit dan terbenam terhadap gua tersebut?,675,156,831
2157,Al-Kahf,17,Al-Kahf:17,2,Mengapa posisi gua tidak menghadap langsung ke arah matahari terbit atau terbenam?,675,156,831
2157,Al-Kahf,17,Al-Kahf:17,3,Bagaimana kondisi penghuni gua terlindung dari sinar matahari yang panas?,675,156,831
2157,Al-Kahf,17,Al-Kahf:17,4,Apa makna dari tanda-tanda kekuasaan Allah yang disebutkan dalam teks?,675,156,831
2157,Al-Kahf,17,Al-Kahf:17,5,Siapa yang dimaksud dengan hamba Allah yang taat dan mendapat petunjuk?,675,156,831
2157,Al-Kahf,17,Al-Kahf:17,6,Mengapa seseorang bisa mendapat petunjuk atau disesatkan menurut penjelasan ini?,675,156,831
2157,Al-Kahf,17,Al-Kahf:17,7,Apa akibatnya bagi orang yang disesatkan Allah berdasarkan teks ini?,675,156,831
2158,Al-Kahf,18,Al-Kahf:18,1,Mengapa orang yang melihat penghuni gua mengira mereka tidak tidur?,588,97,685
2158,Al-Kahf,18,Al-Kahf:18,2,Bagaimana kondisi tubuh penghuni gua selama mereka tidur?,588,97,685
2158,Al-Kahf,18,Al-Kahf:18,3,Apa peran anjing dalam kisah penghuni gua?,588,97,685
2158,Al-Kahf,18,Al-Kahf:18,4,Mengapa orang yang menyaksikan keadaan penghuni gua akan merasa takut?,588,97,685
2158,Al-Kahf,18,Al-Kahf:18,5,Apa yang membuat keadaan penghuni gua terlihat sangat menakjubkan?,588,97,685
2159,Al-Kahf,19,Al-Kahf:19,1,Mengapa mereka saling bertanya tentang berapa lama berada di gua?,753,111,864
2159,Al-Kahf,19,Al-Kahf:19,2,Bagaimana mereka memperkirakan waktu yang telah berlalu di dalam gua?,753,111,864
2159,Al-Kahf,19,Al-Kahf:19,3,Apa yang menyebabkan perbedaan pendapat di antara mereka?,753,111,864
2159,Al-Kahf,19,Al-Kahf:19,4,Mengapa mereka memutuskan untuk tidak memperdebatkan lama waktu mereka di gua?,753,111,864
2159,Al-Kahf,19,Al-Kahf:19,5,Bagaimana cara mereka memenuhi kebutuhan makanan setelah bangun?,753,111,864
2159,Al-Kahf,19,Al-Kahf:19,6,Mengapa mereka harus merahasiakan keberadaan mereka dari penduduk kota?,753,111,864
2160,Al-Kahf,20,Al-Kahf:20,1,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,540,110,650
2160,Al-Kahf,20,Al-Kahf:20,2,Mengapa penduduk kota itu bisa melempari dengan batu?,540,110,650
2160,Al-Kahf,20,Al-Kahf:20,3,Apa yang terjadi jika seseorang dipaksa kembali ke agama sebelumnya?,540,110,650
2160,Al-Kahf,20,Al-Kahf:20,4,Bagaimana konsekuensi tidak beruntung di dunia dan akhirat?,540,110,650
2160,Al-Kahf,20,Al-Kahf:20,5,Mengapa mempertahankan keimanan dianggap berbahaya dalam konteks ini?,540,110,650
2161,Al-Kahf,21,Al-Kahf:21,1,Apa yang menjadi tanda kekuasaan Allah dalam kisah ini?,681,118,799
2161,Al-Kahf,21,Al-Kahf:21,2,Mengapa penduduk negeri berselisih tentang pemuda-pemuda di gua?,681,118,799
2161,Al-Kahf,21,Al-Kahf:21,3,Bagaimana akhirnya penduduk negeri menyikapi peristiwa itu?,681,118,799
2161,Al-Kahf,21,Al-Kahf:21,4,Siapa yang berkuasa atas urusan penduduk negeri dalam kisah ini?,681,118,799
2161,Al-Kahf,21,Al-Kahf:21,5,Mengapa mereka memutuskan untuk membangun bangunan di atas gua?,681,118,799
2161,Al-Kahf,21,Al-Kahf:21,6,Apa yang ingin diketahui penduduk negeri tentang janji Allah?,681,118,799
2162,Al-Kahf,22,Al-Kahf:22,1,Apa yang diperdebatkan orang-orang tentang jumlah penghuni gua?,736,125,861
2162,Al-Kahf,22,Al-Kahf:22,2,Mengapa Nabi Muhammad diperintahkan untuk tidak berbantah tentang Ashabul-Kahf?,736,125,861
2162,Al-Kahf,22,Al-Kahf:22,3,Bagaimana cara yang benar dalam membahas kisah Ashabul-Kahf menurut tafsir ini?,736,125,861
2162,Al-Kahf,22,Al-Kahf:22,4,Siapa yang mengetahui jumlah pasti penghuni gua?,736,125,861
2162,Al-Kahf,22,Al-Kahf:22,5,Mengapa ada perbedaan pendapat tentang jumlah penghuni gua?,736,125,861
2162,Al-Kahf,22,Al-Kahf:22,6,Apa yang dimaksud dengan 'perbantahan lahir saja' dalam konteks ini?,736,125,861
2163,Al-Kahf,23,Al-Kahf:23,1,Apa yang ditanyakan oleh orang Quraisy kepada Nabi Muhammad?,532,132,664
2163,Al-Kahf,23,Al-Kahf:23,2,Mengapa Nabi Muhammad menyuruh mereka datang besok pagi?,532,132,664
2163,Al-Kahf,23,Al-Kahf:23,3,Bagaimana Allah memberikan pelajaran melalui ayat ini?,532,132,664
2163,Al-Kahf,23,Al-Kahf:23,4,Mengapa kita dilarang mengatakan 'aku pasti melakukan itu besok pagi'?,532,132,664
2163,Al-Kahf,23,Al-Kahf:23,5,"Siapa yang bertanya tentang roh, penghuni gua, dan Zulkarnain?",532,132,664
2163,Al-Kahf,23,Al-Kahf:23,6,Apa yang terjadi setelah Nabi berjanji akan menceritakan peristiwa itu?,532,132,664
2163,Al-Kahf,23,Al-Kahf:23,7,Bagaimana sikap yang seharusnya dalam menjanjikan sesuatu?,532,132,664
2164,Al-Kahf,24,Al-Kahf:24,1,Apa arti 'Insya Allah' dalam konteks janji menurut tafsir ini?,557,143,700
2164,Al-Kahf,24,Al-Kahf:24,2,Mengapa Nabi Muhammad disuruh mengaitkan janji dengan kehendak Allah?,557,143,700
2164,Al-Kahf,24,Al-Kahf:24,3,Bagaimana cara mengingat Tuhan saat lupa mengucap 'Insya Allah'?,557,143,700
2164,Al-Kahf,24,Al-Kahf:24,4,Apa maksud 'kisah penghuni gua' yang disebutkan dalam tafsir?,557,143,700
2164,Al-Kahf,24,Al-Kahf:24,5,Mengapa petunjuk Allah dianggap lebih dekat kebenarannya?,557,143,700
2164,Al-Kahf,24,Al-Kahf:24,6,Siapa yang dimaksud dengan 'penghuni gua' dalam tafsir ini?,557,143,700
2165,Al-Kahf,25,Al-Kahf:25,1,Berapa lama para penghuni gua tertidur menurut perhitungan tahun Syamsiah?,515,124,639
2165,Al-Kahf,25,Al-Kahf:25,2,Mengapa ada perbedaan perhitungan tahun antara Syamsiah dan Qamariah dalam kisah ini?,515,124,639
2165,Al-Kahf,25,Al-Kahf:25,3,Siapa yang menggunakan perhitungan tahun Qamariah saat itu?,515,124,639
2165,Al-Kahf,25,Al-Kahf:25,4,Bagaimana kondisi para penghuni gua selama mereka tertidur?,515,124,639
2165,Al-Kahf,25,Al-Kahf:25,5,Apa yang terjadi setelah Nabi Muhammad mendapat tuntunan dalam ayat ini?,515,124,639
2165,Al-Kahf,25,Al-Kahf:25,6,Mengapa kisah penghuni gua disebutkan kembali setelah tuntunan kepada Nabi?,515,124,639
2166,Al-Kahf,26,Al-Kahf:26,1,Apa yang dimaksud dengan ilmu Allah yang meliputi segala sesuatu?,594,127,721
2166,Al-Kahf,26,Al-Kahf:26,2,Mengapa Allah tidak membutuhkan sekutu dalam menetapkan keputusan?,594,127,721
2166,Al-Kahf,26,Al-Kahf:26,3,Bagaimana sifat penglihatan dan pendengaran Allah menurut tafsir ini?,594,127,721
2166,Al-Kahf,26,Al-Kahf:26,4,Siapa yang dimaksud dengan 'mereka' yang tinggal di dalam gua?,594,127,721
2166,Al-Kahf,26,Al-Kahf:26,5,Mengapa tidak ada pelindung selain Allah di langit dan bumi?,594,127,721
2166,Al-Kahf,26,Al-Kahf:26,6,Apa makna dari 'milik-Nya semua yang tersembunyi di langit dan di bumi'?,594,127,721
2167,Al-Kahf,27,Al-Kahf:27,1,Apa yang dimaksud dengan 'tidak ada yang dapat mengubah kalimat-kalimat-Nya' dalam konteks Al-Qur'an?,569,149,718
2167,Al-Kahf,27,Al-Kahf:27,2,Mengapa Nabi Muhammad diperintahkan untuk membacakan wahyu yang diterimanya?,569,149,718
2167,Al-Kahf,27,Al-Kahf:27,3,Bagaimana cara melaksanakan tuntunan Tuhan agar tidak lalai?,569,149,718
2167,Al-Kahf,27,Al-Kahf:27,4,Siapa yang dimaksud sebagai tempat berlindung satu-satunya menurut tafsir ini?,569,149,718
2167,Al-Kahf,27,Al-Kahf:27,5,Apa hubungan antara kisah penguni gua dengan pesan-pesan di awal surah?,569,149,718
2167,Al-Kahf,27,Al-Kahf:27,6,Mengapa penting untuk tidak lalai dalam menjalankan perintah Allah?,569,149,718
2168,Al-Kahf,28,Al-Kahf:28,1,Apa yang dimaksud dengan 'bersabar bersama orang-orang yang beriman' dalam konteks ini?,601,170,771
2168,Al-Kahf,28,Al-Kahf:28,2,Mengapa Nabi Muhammad diperintahkan untuk tidak berpaling dari orang-orang miskin?,601,170,771
2168,Al-Kahf,28,Al-Kahf:28,3,Bagaimana cara orang-orang beriman menyeru Tuhan pada pagi dan senja hari?,601,170,771
2168,Al-Kahf,28,Al-Kahf:28,4,Siapa yang dimaksud dengan 'orang yang hatinya telah Kami lalaikan'?,601,170,771
